Date,Region,Market,Store Type,Product Category,Collection Type,Product Family,SKU,Units Sold,Revenue,Average Selling Price,Inventory Units,Sell Through Rate,Gross Margin %,Return Rate,Customer Segment,Channel,Visual Merchandising Score,Stockout Flag,Promotion Flag
2024-03-01,Asia-Pacific,South Korea,Boutique,Ready-to-Wear,Core,Knitwear,LX-RE-01576,20,45441.26,2268.66,9,0.6756,0.5683,0.0626,New Client,Retail,7.1,0,1
2023-01-30,Asia-Pacific,Japan,Boutique,Men's Shoes,Seasonal,Derby,LX-ME-01577,8,11926.9,1071.34,4,0.6603,0.6227,0.0217,VIC,Clienteling,6.4,0,0
2023-10-20,Asia-Pacific,Japan,Department Store,Accessories,Core,Jewellery,LX-AC-01578,10,6540.03,625.84,3,0.7633,0.7279,0.1641,New Client,E-commerce,10.0,0,0
2023-03-29,North America,USA,Department Store,Accessories,Limited Edition,Belt,LX-AC-01579,5,4731.45,930.93,0,0.9187,0.7306,0.0549,High Value,Retail,8.1,0,0
2024-11-09,North America,USA,Department Store,Accessories,Runway,Silk Scarf,LX-AC-01580,6,5600.85,919.68,5,0.5336,0.7069,0.1604,Returning Client,E-commerce,8.0,0,0
2023-12-25,Middle East,UAE,Department Store,Leather Goods,Core,Clutch,LX-LE-01581,13,23816.62,1834.8,5,0.7052,0.6686,0.0466,Returning Client,Retail,6.9,0,0
2023-08-10,Asia-Pacific,China,Flagship,Accessories,Core,Sunglasses,LX-AC-01582,18,14577.33,780.58,10,0.6236,0.7461,0.0441,High Value,Retail,9.5,0,0
2023-01-01,Asia-Pacific,South Korea,Flagship,Ready-to-Wear,Core,Dress,LX-RE-01583,7,17595.51,2509.88,2,0.7683,0.5951,0.069,New Client,Retail,7.1,0,0
2023-01-11,Asia-Pacific,South Korea,Boutique,Accessories,Seasonal,Jewellery,LX-AC-01584,21,13929.12,682.75,8,0.7128,0.7477,0.1765,Returning Client,E-commerce,5.1,0,0
2023-01-11,North America,USA,Department Store,Leather Goods,Core,Tote,LX-LE-01585,24,44830.32,1867.93,7,0.7636,0.6542,0.2028,Returning Client,E-commerce,7.0,0,0
2024-01-21,Europe,UK,Flagship,Accessories,Runway,Sunglasses,LX-AC-01586,8,8285.73,996.84,3,0.6943,0.7035,0.1689,Returning Client,E-commerce,9.6,0,0
2023-03-17,Asia-Pacific,South Korea,Boutique,Women's Shoes,Seasonal,Sneaker,LX-WO-01587,25,27961.88,1074.94,8,0.7574,0.604,0.2288,High Value,E-commerce,9.7,0,0
2023-09-08,Asia-Pacific,China,Boutique,Accessories,Runway,Belt,LX-AC-01588,12,10746.86,891.56,9,0.5457,0.7466,0.0617,New Client,Retail,7.3,0,0
2023-04-30,Europe,Italy,Flagship,Men's Shoes,Core,Loafer,LX-ME-01589,33,36070.15,1047.47,10,0.7667,0.6034,0.0484,Returning Client,Retail,9.9,0,0
2023-06-01,Europe,UK,Flagship,Men's Shoes,Core,Sneaker,LX-ME-01590,30,26822.25,886.1,9,0.7625,0.6239,0.0418,High Value,Retail,7.6,0,0
2023-09-16,North America,USA,Department Store,Leather Goods,Limited Edition,Wallet,LX-LE-01591,9,17747.78,2548.61,0,0.99,0.7436,0.1519,High Value,E-commerce,6.6,1,0
2023-07-15,Europe,UK,Flagship,Accessories,Limited Edition,Belt,LX-AC-01592,6,6083.95,1023.2,0,0.8661,0.7432,0.0779,Returning Client,Clienteling,6.4,0,0
2024-07-23,Europe,France,E-commerce,Men's Shoes,Seasonal,Oxford,LX-ME-01593,18,16664.52,975.56,7,0.7062,0.5523,0.155,Returning Client,E-commerce,3.6,0,1
2024-05-21,Europe,France,Department Store,Leather Goods,Seasonal,Handbag,LX-LE-01594,20,78339.18,2739.0,8,0.6998,0.6538,0.0244,VIC,Retail,7.6,0,0
2024-01-12,Europe,UK,Boutique,Ready-to-Wear,Core,Knitwear,LX-RE-01595,12,26033.93,2182.59,6,0.6513,0.5641,0.0535,New Client,Retail,6.6,0,0
2024-07-30,Europe,UK,Flagship,Men's Shoes,Runway,Oxford,LX-ME-01596,4,4845.92,1229.93,2,0.6666,0.6202,0.0787,New Client,Clienteling,6.0,0,0
2024-07-31,North America,USA,Boutique,Ready-to-Wear,Core,Coat,LX-RE-01597,22,48418.45,2261.91,10,0.679,0.5581,0.1983,High Value,E-commerce,5.2,0,0
2023-08-31,Asia-Pacific,Japan,Department Store,Accessories,Runway,Belt,LX-AC-01598,26,23937.37,924.83,20,0.5557,0.7352,0.0738,High Value,Retail,6.7,0,1
2024-12-21,Asia-Pacific,Japan,Boutique,Accessories,Seasonal,Jewellery,LX-AC-01599,13,8676.09,686.97,5,0.7139,0.6974,0.1815,High Value,E-commerce,5.1,0,1
2024-06-03,North America,USA,Boutique,Ready-to-Wear,Runway,Blazer,LX-RE-01600,5,14948.88,3030.69,2,0.7141,0.5634,0.0632,New Client,Retail,6.1,0,1
2024-05-23,Europe,Italy,Flagship,Leather Goods,Limited Edition,Wallet,LX-LE-01601,15,36973.21,2896.54,0,0.9632,0.7485,0.1595,Returning Client,E-commerce,8.3,1,0
2023-06-18,North America,USA,Department Store,Leather Goods,Seasonal,Wallet,LX-LE-01602,13,24635.03,1923.86,4,0.7425,0.6926,0.2075,Returning Client,E-commerce,6.0,0,1
2023-11-14,Asia-Pacific,Japan,Flagship,Women's Shoes,Limited Edition,Sandal,LX-WO-01603,2,2832.23,1364.93,0,0.8934,0.6613,0.0406,Returning Client,Clienteling,9.5,0,1
2024-11-12,Asia-Pacific,China,Department Store,Women's Shoes,Seasonal,Sandal,LX-WO-01604,8,8963.04,1120.38,3,0.7196,0.6164,0.0422,Returning Client,Retail,7.0,0,0
2024-03-02,Asia-Pacific,Japan,Flagship,Ready-to-Wear,Seasonal,Knitwear,LX-RE-01605,20,58465.87,2797.41,16,0.5481,0.5811,0.0524,High Value,Retail,10.0,0,1
2024-12-11,Europe,France,Department Store,Ready-to-Wear,Core,Blazer,LX-RE-01606,23,54022.31,2310.67,6,0.776,0.5867,0.0402,Returning Client,Retail,8.1,0,0
2024-11-22,North America,USA,Boutique,Leather Goods,Core,Clutch,LX-LE-01607,16,27583.07,1771.78,4,0.7637,0.6871,0.0618,New Client,Clienteling,5.2,0,0
2024-10-15,Europe,France,Boutique,Women's Shoes,Seasonal,Boot,LX-WO-01608,13,13189.24,1044.32,6,0.6797,0.6484,0.0665,New Client,Retail,5.1,0,0
2024-08-01,Europe,France,E-commerce,Women's Shoes,Core,Sandal,LX-WO-01609,8,8381.35,1039.87,3,0.6743,0.589,0.1426,Returning Client,Retail,7.5,0,1
2023-04-04,Asia-Pacific,South Korea,Boutique,Accessories,Seasonal,Silk Scarf,LX-AC-01610,6,7389.75,814.55,1,0.7556,0.7318,0.0364,VIC,Clienteling,8.9,0,0
2024-10-29,Europe,UK,Flagship,Accessories,Limited Edition,Sunglasses,LX-AC-01611,2,1765.32,986.48,0,0.9408,0.7403,0.1511,New Client,E-commerce,9.5,1,0
2024-12-03,Europe,UK,E-commerce,Leather Goods,Seasonal,Tote,LX-LE-01612,31,52850.05,1741.41,13,0.7035,0.6409,0.1862,Returning Client,Retail,5.6,0,1
2024-07-18,Middle East,UAE,Boutique,Men's Shoes,Core,Sneaker,LX-ME-01613,5,4617.6,899.24,1,0.7831,0.5829,0.1955,High Value,E-commerce,8.8,0,0
2024-09-07,North America,USA,Flagship,Leather Goods,Limited Edition,Handbag,LX-LE-01614,5,13329.52,3084.11,0,0.9324,0.7241,0.0606,Returning Client,Retail,8.0,1,0
2023-10-25,Asia-Pacific,Japan,Boutique,Women's Shoes,Core,Sandal,LX-WO-01615,16,14867.05,947.67,5,0.7417,0.6265,0.0789,New Client,Retail,5.7,0,0
2024-08-08,Europe,France,Department Store,Ready-to-Wear,Seasonal,Dress,LX-RE-01616,8,19095.9,2438.19,2,0.7847,0.5975,0.0573,Returning Client,Retail,5.6,0,0
2023-05-30,Middle East,UAE,E-commerce,Accessories,Limited Edition,Sunglasses,LX-AC-01617,5,3252.11,872.01,0,0.9419,0.7264,0.1957,High Value,Clienteling,5.8,1,0
2023-01-31,Asia-Pacific,South Korea,Department Store,Accessories,Core,Silk Scarf,LX-AC-01618,19,12320.85,627.75,3,0.854,0.7229,0.1727,New Client,E-commerce,9.2,0,0
2023-01-07,Middle East,UAE,Department Store,Women's Shoes,Seasonal,Sandal,LX-WO-01619,8,9133.48,1111.67,5,0.5952,0.6061,0.0679,New Client,Retail,8.8,0,0
2024-11-25,North America,USA,Flagship,Men's Shoes,Runway,Derby,LX-ME-01620,26,31042.54,1142.53,16,0.6187,0.5876,0.0703,New Client,Retail,10.0,0,0
2024-08-29,Asia-Pacific,Japan,Boutique,Women's Shoes,Seasonal,Sandal,LX-WO-01621,7,6980.03,1023.24,2,0.7702,0.6491,0.2104,New Client,E-commerce,5.3,0,0
2023-01-05,Asia-Pacific,South Korea,Flagship,Leather Goods,Seasonal,Wallet,LX-LE-01622,26,54344.89,2000.18,8,0.7516,0.683,0.1987,New Client,E-commerce,10.0,0,0
2024-07-13,Europe,Italy,Boutique,Accessories,Seasonal,Sunglasses,LX-AC-01623,10,10841.8,748.84,3,0.7423,0.7438,0.0722,VIC,E-commerce,8.5,0,1
2023-09-21,Middle East,UAE,Boutique,Ready-to-Wear,Seasonal,Dress,LX-RE-01624,18,44205.09,2452.16,4,0.7874,0.581,0.1932,Returning Client,E-commerce,7.1,0,0
2024-02-08,Europe,France,Boutique,Ready-to-Wear,Core,Coat,LX-RE-01625,25,63609.77,2466.69,7,0.7716,0.5912,0.0486,Returning Client,Retail,9.1,0,0
2024-08-04,Europe,Italy,Boutique,Men's Shoes,Limited Edition,Oxford,LX-ME-01626,11,24263.07,1571.08,0,0.918,0.6256,0.02,VIC,Retail,9.9,0,0
2024-12-02,Asia-Pacific,South Korea,Flagship,Women's Shoes,Core,Pump,LX-WO-01627,26,28374.03,1086.42,13,0.6618,0.6464,0.1935,New Client,E-commerce,7.3,0,1
2024-04-27,North America,USA,Boutique,Women's Shoes,Core,Sandal,LX-WO-01628,13,12751.31,956.48,5,0.7215,0.5961,0.0429,High Value,Clienteling,8.7,0,0
2023-05-14,Europe,UK,E-commerce,Men's Shoes,Core,Oxford,LX-ME-01629,10,8399.88,838.73,3,0.7472,0.5856,0.1159,Returning Client,Retail,7.1,0,1
2023-04-03,Europe,Italy,Department Store,Ready-to-Wear,Limited Edition,Blazer,LX-RE-01630,5,18925.89,3729.24,0,0.8865,0.6204,0.173,New Client,E-commerce,8.0,0,0
2024-05-07,Asia-Pacific,China,Department Store,Men's Shoes,Seasonal,Sneaker,LX-ME-01631,13,12821.97,945.19,8,0.5922,0.5731,0.0678,Returning Client,Retail,9.9,0,0
2024-07-13,Europe,Italy,Department Store,Leather Goods,Runway,Wallet,LX-LE-01632,13,31702.93,2472.06,4,0.7481,0.7017,0.0758,Returning Client,Retail,6.1,0,0
2023-06-26,Asia-Pacific,China,Flagship,Men's Shoes,Core,Oxford,LX-ME-01633,9,9638.4,1053.55,5,0.6339,0.5887,0.0561,New Client,Retail,8.1,0,1
2023-08-31,Asia-Pacific,South Korea,Flagship,Accessories,Runway,Jewellery,LX-AC-01634,25,27961.14,1078.02,10,0.7037,0.6901,0.1883,New Client,E-commerce,9.5,0,0
2023-09-20,Europe,Italy,E-commerce,Leather Goods,Limited Edition,Clutch,LX-LE-01635,19,50828.18,2740.95,1,0.9371,0.6996,0.2133,High Value,E-commerce,5.4,0,0
2023-06-03,Middle East,UAE,Department Store,Accessories,Seasonal,Belt,LX-AC-01636,23,16325.1,719.5,5,0.794,0.7195,0.0795,Returning Client,Clienteling,6.1,0,1
2024-02-18,Europe,UK,E-commerce,Men's Shoes,Seasonal,Derby,LX-ME-01637,28,23590.57,854.05,6,0.8162,0.564,0.1598,High Value,Retail,6.1,0,0
2024-10-15,North America,USA,Boutique,Ready-to-Wear,Core,Dress,LX-RE-01638,8,17266.82,2132.76,2,0.7958,0.6038,0.1973,High Value,E-commerce,7.8,0,0
2024-02-01,Asia-Pacific,China,Boutique,Ready-to-Wear,Limited Edition,Blazer,LX-RE-01639,12,32161.55,3265.88,0,0.9616,0.6103,0.2133,New Client,E-commerce,9.3,1,0
2023-10-22,Middle East,UAE,Boutique,Accessories,Seasonal,Jewellery,LX-AC-01640,24,18573.17,743.76,12,0.6549,0.6912,0.2059,High Value,E-commerce,9.7,0,0
2023-11-15,Europe,UK,E-commerce,Ready-to-Wear,Limited Edition,Coat,LX-RE-01641,10,32445.67,3304.04,0,0.9172,0.5967,0.1998,New Client,Retail,5.8,0,0
2023-08-20,Europe,France,E-commerce,Men's Shoes,Seasonal,Loafer,LX-ME-01642,9,7554.72,854.8,5,0.6088,0.5533,0.1636,New Client,Retail,5.8,0,0
2023-08-27,Middle East,UAE,Flagship,Leather Goods,Limited Edition,Wallet,LX-LE-01643,4,11849.69,2859.48,0,0.9162,0.7499,0.0693,New Client,Retail,9.4,0,0
2023-10-01,North America,USA,Flagship,Accessories,Seasonal,Jewellery,LX-AC-01644,17,18888.96,794.61,6,0.7381,0.738,0.0852,VIC,E-commerce,7.7,0,0
2023-01-30,Europe,UK,Boutique,Men's Shoes,Seasonal,Derby,LX-ME-01645,14,13028.44,936.22,5,0.7187,0.5746,0.0782,High Value,Retail,6.6,0,0
2023-07-26,Europe,France,Department Store,Women's Shoes,Core,Sandal,LX-WO-01646,18,19392.99,1085.53,4,0.802,0.6002,0.0531,High Value,Clienteling,6.5,0,0
2024-01-10,Europe,UK,Flagship,Leather Goods,Core,Tote,LX-LE-01647,20,54749.88,2257.86,3,0.8416,0.6611,0.0206,VIC,Retail,7.1,0,0
2023-11-03,Middle East,UAE,Department Store,Ready-to-Wear,Core,Coat,LX-RE-01648,30,70377.35,2294.29,6,0.8324,0.5848,0.1777,New Client,E-commerce,8.5,0,0
2023-08-22,North America,USA,Flagship,Ready-to-Wear,Seasonal,Blazer,LX-RE-01649,16,45666.8,2758.99,9,0.6315,0.5896,0.0637,New Client,Retail,9.3,0,1
2023-03-29,Europe,Italy,Flagship,Women's Shoes,Limited Edition,Pump,LX-WO-01650,17,25927.7,1527.45,1,0.9241,0.6348,0.0462,Returning Client,Retail,6.9,0,0
2024-04-18,North America,USA,Department Store,Ready-to-Wear,Core,Dress,LX-RE-01651,3,10892.54,2510.26,1,0.7332,0.6096,0.0122,VIC,Retail,9.1,0,0
2024-06-24,North America,USA,Boutique,Men's Shoes,Limited Edition,Derby,LX-ME-01652,7,7911.0,1125.08,0,0.8793,0.6394,0.1612,High Value,E-commerce,7.3,0,0
2023-01-06,Europe,Italy,Flagship,Accessories,Core,Belt,LX-AC-01653,19,15778.78,807.45,10,0.655,0.6982,0.0624,High Value,Retail,8.9,0,0
2023-02-15,Europe,UK,E-commerce,Men's Shoes,Core,Loafer,LX-ME-01654,26,19607.76,784.75,12,0.676,0.5701,0.1407,Returning Client,Retail,4.4,0,0
2023-09-21,North America,USA,Flagship,Men's Shoes,Limited Edition,Loafer,LX-ME-01655,20,22491.62,1459.0,0,0.9588,0.6675,0.2189,High Value,E-commerce,8.7,1,0
2024-11-12,Europe,UK,Boutique,Women's Shoes,Seasonal,Boot,LX-WO-01656,10,9094.72,901.36,4,0.7071,0.6111,0.0534,High Value,Retail,7.6,0,0
2024-08-28,Europe,France,Department Store,Men's Shoes,Core,Loafer,LX-ME-01657,29,26972.38,942.81,17,0.6216,0.5847,0.1786,New Client,E-commerce,6.1,0,0
2023-04-21,Europe,Italy,Boutique,Men's Shoes,Seasonal,Oxford,LX-ME-01658,3,2790.65,921.92,1,0.6261,0.5788,0.1633,Returning Client,E-commerce,7.6,0,0
2024-10-06,Europe,UK,Department Store,Women's Shoes,Seasonal,Boot,LX-WO-01659,7,7630.03,1046.07,2,0.7502,0.6002,0.1599,Returning Client,E-commerce,9.8,0,1
2023-12-29,Europe,UK,E-commerce,Women's Shoes,Seasonal,Sandal,LX-WO-01660,8,7127.42,915.65,5,0.5994,0.6024,0.1451,High Value,E-commerce,5.2,0,1
2024-09-04,Asia-Pacific,South Korea,E-commerce,Leather Goods,Seasonal,Clutch,LX-LE-01661,23,46422.05,2036.68,13,0.6294,0.645,0.169,New Client,Retail,6.4,0,0
2024-04-04,Europe,France,Department Store,Women's Shoes,Runway,Boot,LX-WO-01662,17,26599.65,1514.7,12,0.5862,0.5972,0.1539,New Client,E-commerce,9.2,0,0
2024-06-10,Europe,UK,Flagship,Ready-to-Wear,Core,Dress,LX-RE-01663,17,41292.66,2462.22,4,0.7765,0.5664,0.0507,New Client,Retail,6.1,0,1
2024-07-23,Asia-Pacific,China,Boutique,Leather Goods,Seasonal,Tote,LX-LE-01664,10,17367.69,1723.84,7,0.5844,0.7039,0.0402,New Client,Clienteling,7.5,0,1
2024-07-13,North America,USA,Department Store,Accessories,Limited Edition,Belt,LX-AC-01665,6,5973.27,1024.75,1,0.8449,0.7349,0.0422,New Client,Retail,5.1,0,0
2024-03-31,Asia-Pacific,South Korea,Department Store,Accessories,Seasonal,Belt,LX-AC-01666,4,2453.93,631.48,1,0.7449,0.7342,0.1294,High Value,E-commerce,5.1,0,0
2024-07-14,Asia-Pacific,South Korea,Boutique,Ready-to-Wear,Runway,Blazer,LX-RE-01667,14,39640.29,2919.02,5,0.7112,0.5681,0.0595,Returning Client,Retail,5.0,0,0
2023-03-31,Europe,UK,E-commerce,Men's Shoes,Seasonal,Oxford,LX-ME-01668,18,16602.41,910.07,10,0.6245,0.5917,0.1372,High Value,Retail,7.9,0,0
2023-02-08,Asia-Pacific,Japan,Department Store,Leather Goods,Core,Tote,LX-LE-01669,2,6117.66,2135.1,0,0.8215,0.653,0.101,VIC,E-commerce,6.8,0,0
2023-11-14,North America,USA,Boutique,Men's Shoes,Seasonal,Loafer,LX-ME-01670,22,17898.39,801.54,12,0.6453,0.6277,0.0688,High Value,Clienteling,8.0,0,0
2024-06-05,North America,USA,Boutique,Leather Goods,Core,Handbag,LX-LE-01671,19,35318.1,1791.66,5,0.7841,0.7096,0.0529,Returning Client,Retail,9.5,0,0
2024-02-10,Europe,UK,Flagship,Men's Shoes,Seasonal,Derby,LX-ME-01672,8,8042.57,962.03,5,0.589,0.5826,0.1633,Returning Client,E-commerce,10.0,0,0
2024-12-17,Europe,UK,Boutique,Men's Shoes,Limited Edition,Loafer,LX-ME-01673,1,2012.45,1484.65,0,0.8114,0.6147,0.0801,VIC,E-commerce,8.9,0,0
2023-06-24,Europe,UK,Flagship,Men's Shoes,Core,Derby,LX-ME-01674,1,1008.53,973.48,0,0.7334,0.5892,0.0668,New Client,Retail,9.4,0,0
2023-07-27,Europe,UK,Boutique,Accessories,Limited Edition,Sunglasses,LX-AC-01675,16,15187.19,953.49,1,0.9321,0.7409,0.0633,New Client,Clienteling,6.7,0,0
2024-02-15,Asia-Pacific,Japan,Boutique,Leather Goods,Seasonal,Handbag,LX-LE-01676,20,36711.22,1792.54,4,0.8259,0.675,0.1596,High Value,E-commerce,8.6,0,0
2023-04-01,Asia-Pacific,China,E-commerce,Men's Shoes,Seasonal,Loafer,LX-ME-01677,16,14038.25,873.46,4,0.7887,0.5619,0.1704,Returning Client,E-commerce,7.3,0,0
2024-04-23,Asia-Pacific,South Korea,Boutique,Women's Shoes,Seasonal,Sandal,LX-WO-01678,7,6188.36,885.38,1,0.7893,0.6218,0.2181,High Value,E-commerce,6.9,0,0
2023-09-13,Europe,France,Boutique,Women's Shoes,Seasonal,Pump,LX-WO-01679,14,14788.73,1064.32,9,0.5861,0.6406,0.0748,Returning Client,Retail,6.5,0,0
2023-11-01,North America,USA,E-commerce,Women's Shoes,Seasonal,Pump,LX-WO-01680,3,2405.41,842.23,1,0.7021,0.6115,0.1687,Returning Client,Retail,3.8,0,0
2024-02-27,Asia-Pacific,China,Boutique,Ready-to-Wear,Limited Edition,Blazer,LX-RE-01681,15,50578.55,3317.17,1,0.9131,0.6416,0.0446,Returning Client,Clienteling,8.1,0,0
2024-06-15,Asia-Pacific,China,Department Store,Men's Shoes,Core,Sneaker,LX-ME-01682,12,10121.83,868.23,4,0.7187,0.5741,0.1974,High Value,E-commerce,5.1,0,0
2024-10-07,North America,USA,Boutique,Leather Goods,Seasonal,Wallet,LX-LE-01683,2,3590.67,1755.83,0,0.7432,0.6818,0.0631,High Value,Retail,8.5,0,0
2023-05-18,Europe,France,Boutique,Accessories,Limited Edition,Silk Scarf,LX-AC-01684,18,19265.62,1046.76,2,0.8575,0.7474,0.1975,New Client,E-commerce,8.5,0,0
2024-01-29,Asia-Pacific,South Korea,Department Store,Accessories,Seasonal,Sunglasses,LX-AC-01685,28,18627.0,683.71,7,0.7982,0.7335,0.181,High Value,E-commerce,5.2,0,0
2024-05-22,Asia-Pacific,China,Department Store,Men's Shoes,Seasonal,Oxford,LX-ME-01686,3,2508.0,808.12,1,0.6343,0.5965,0.0507,High Value,Retail,9.3,0,0
2024-10-28,Middle East,UAE,Department Store,Women's Shoes,Core,Boot,LX-WO-01687,16,15924.46,1005.84,4,0.7821,0.6006,0.1297,New Client,E-commerce,6.3,0,0
2024-08-06,Asia-Pacific,Japan,Flagship,Leather Goods,Core,Wallet,LX-LE-01688,22,48091.45,2199.17,6,0.7735,0.6848,0.1795,Returning Client,E-commerce,6.6,0,1
2023-10-03,Asia-Pacific,Japan,Flagship,Accessories,Seasonal,Sunglasses,LX-AC-01689,32,21760.44,682.06,9,0.7703,0.7139,0.0791,New Client,Retail,6.8,0,1
2024-08-05,North America,USA,Flagship,Ready-to-Wear,Seasonal,Coat,LX-RE-01690,14,54811.96,2999.44,7,0.6627,0.5871,0.0425,VIC,Retail,8.1,0,0
2024-04-02,Asia-Pacific,China,E-commerce,Women's Shoes,Runway,Sandal,LX-WO-01691,22,31652.94,1438.77,8,0.7216,0.5714,0.1636,New Client,E-commerce,7.0,0,0
2024-10-09,Asia-Pacific,China,Flagship,Leather Goods,Seasonal,Clutch,LX-LE-01692,23,58470.85,2497.26,15,0.6026,0.6879,0.0457,Returning Client,Clienteling,8.2,0,0
2024-02-17,Asia-Pacific,Japan,Boutique,Men's Shoes,Runway,Oxford,LX-ME-01693,23,24340.67,1069.52,15,0.5904,0.5807,0.1901,New Client,E-commerce,6.3,0,1
2024-07-19,Asia-Pacific,South Korea,Boutique,Men's Shoes,Core,Sneaker,LX-ME-01694,3,2604.04,837.85,1,0.6482,0.5981,0.05,High Value,Clienteling,9.4,0,0
2024-01-03,Europe,France,Boutique,Women's Shoes,Core,Pump,LX-WO-01695,7,7371.54,1074.02,1,0.7823,0.6414,0.0545,Returning Client,Retail,5.7,0,0
2024-01-14,Europe,UK,Department Store,Leather Goods,Seasonal,Clutch,LX-LE-01696,13,27257.13,2012.19,6,0.6727,0.6958,0.0583,Returning Client,Retail,9.8,0,1
2024-01-13,Asia-Pacific,China,Flagship,Leather Goods,Core,Wallet,LX-LE-01697,22,46101.05,2058.45,10,0.6692,0.6868,0.0762,New Client,Clienteling,8.2,0,0
2023-08-21,Europe,Italy,Department Store,Accessories,Core,Belt,LX-AC-01698,29,20420.79,719.27,12,0.6922,0.7454,0.0421,New Client,Retail,5.6,0,0
2023-06-04,Asia-Pacific,Japan,Boutique,Accessories,Limited Edition,Sunglasses,LX-AC-01699,1,805.33,962.06,0,0.9339,0.7533,0.0604,Returning Client,Retail,5.6,1,0
2024-12-05,Asia-Pacific,China,Boutique,Men's Shoes,Core,Derby,LX-ME-01700,23,38932.2,1090.36,6,0.7721,0.5776,0.1018,VIC,E-commerce,9.4,0,0
2024-06-01,Asia-Pacific,China,E-commerce,Women's Shoes,Seasonal,Sneaker,LX-WO-01701,17,16056.52,945.92,8,0.678,0.5832,0.1439,High Value,Retail,6.9,0,1
2023-01-25,North America,USA,Boutique,Leather Goods,Seasonal,Tote,LX-LE-01702,4,6706.8,1689.37,1,0.673,0.6941,0.1586,Returning Client,E-commerce,6.5,0,0
2024-06-06,Asia-Pacific,South Korea,Boutique,Women's Shoes,Core,Boot,LX-WO-01703,6,5980.32,987.83,2,0.7173,0.595,0.0749,High Value,Clienteling,7.6,0,0
2023-01-09,Europe,UK,Department Store,Men's Shoes,Seasonal,Sneaker,LX-ME-01704,25,22973.75,918.95,8,0.757,0.5791,0.1533,Returning Client,E-commerce,7.0,0,0
2024-08-21,Europe,France,Flagship,Leather Goods,Limited Edition,Handbag,LX-LE-01705,2,6220.32,2976.23,0,0.8925,0.6942,0.1451,Returning Client,E-commerce,10.0,0,0
2024-02-10,North America,USA,Department Store,Ready-to-Wear,Core,Dress,LX-RE-01706,3,6834.02,2189.34,1,0.6946,0.5682,0.0724,New Client,Retail,9.7,0,0
2023-12-21,Asia-Pacific,South Korea,Boutique,Women's Shoes,Core,Pump,LX-WO-01707,25,22609.35,922.36,13,0.6528,0.6049,0.0458,High Value,Retail,5.7,0,0
2023-07-17,North America,USA,Department Store,Leather Goods,Limited Edition,Clutch,LX-LE-01708,8,21751.79,2663.05,1,0.8546,0.7378,0.0422,Returning Client,Clienteling,8.4,0,0
2023-10-12,North America,USA,Flagship,Accessories,Core,Belt,LX-AC-01709,30,23108.57,747.85,17,0.6335,0.6908,0.1958,New Client,E-commerce,9.0,0,0
2024-05-13,Europe,UK,E-commerce,Women's Shoes,Runway,Sandal,LX-WO-01710,4,4974.58,1258.75,1,0.7505,0.5937,0.1697,High Value,Clienteling,6.2,0,1
2024-09-11,Europe,Italy,Department Store,Ready-to-Wear,Core,Blazer,LX-RE-01711,2,4707.11,2407.73,0,0.7179,0.5775,0.165,New Client,E-commerce,5.5,0,0
2023-05-09,Europe,France,Flagship,Women's Shoes,Limited Edition,Sandal,LX-WO-01712,10,16366.47,1836.92,0,0.99,0.6466,0.0651,High Value,Retail,7.0,1,0
2023-10-28,Europe,Italy,Department Store,Women's Shoes,Core,Boot,LX-WO-01713,23,23642.5,1024.86,12,0.6489,0.5993,0.1915,Returning Client,E-commerce,7.2,0,0
2024-09-18,North America,USA,Boutique,Women's Shoes,Seasonal,Sneaker,LX-WO-01714,15,13538.3,898.51,5,0.7151,0.6406,0.0613,Returning Client,Clienteling,7.3,0,0
2023-05-18,North America,USA,Boutique,Women's Shoes,Core,Pump,LX-WO-01715,18,16986.53,922.93,7,0.6941,0.6061,0.0656,Returning Client,Retail,8.5,0,0
2024-06-14,Europe,France,Flagship,Leather Goods,Seasonal,Tote,LX-LE-01716,16,41529.86,2538.5,8,0.6565,0.664,0.075,Returning Client,Retail,8.5,0,1
2023-08-09,Asia-Pacific,Japan,Flagship,Accessories,Runway,Belt,LX-AC-01717,39,34640.54,869.95,10,0.7876,0.7455,0.0485,High Value,Clienteling,8.4,0,0
2023-05-19,Europe,UK,Flagship,Women's Shoes,Core,Pump,LX-WO-01718,1,1904.65,1336.73,0,0.6836,0.6251,0.04,VIC,Clienteling,9.7,0,0
2024-10-16,Asia-Pacific,Japan,Flagship,Leather Goods,Core,Handbag,LX-LE-01719,5,10596.33,2078.73,1,0.7502,0.7061,0.0691,High Value,Retail,8.3,0,0
2024-11-13,North America,USA,Department Store,Women's Shoes,Runway,Sneaker,LX-WO-01720,36,45553.29,1302.49,19,0.6454,0.6077,0.1631,New Client,E-commerce,5.1,0,0
2023-11-24,Europe,UK,E-commerce,Accessories,Runway,Sunglasses,LX-AC-01721,5,4040.04,810.44,4,0.5211,0.6927,0.1668,High Value,Clienteling,6.8,0,0
2024-03-18,North America,USA,Flagship,Leather Goods,Seasonal,Wallet,LX-LE-01722,18,37116.72,2062.04,6,0.7455,0.6741,0.0718,New Client,Retail,7.0,0,0
2023-07-22,Europe,UK,Flagship,Accessories,Limited Edition,Jewellery,LX-AC-01723,3,2652.86,999.18,0,0.9405,0.7692,0.0627,High Value,Retail,10.0,1,0
